0.04,0.0,0.0,0.0,0.06,0.03,0.18,0.03,300,0.4782608695652174,24.0,3656.0,25.0,3.2366297245025635,-1.0
0.04,0.0,0.0,0.0,0.06,0.04,0.19,0.02,260,0.09090909090909091,24.0,2916.0,18.88,4.230737209320068,-1.0
0.03,0.0,1.0,0.0,0.06,0.03,0.22,0.01,675,0.125,50.0,8297.0,26.76,7.329160213470459,-1.0
0.04,0.0,0.0,0.0,0.09,0.06,0.18,0.04,227,0.06666666666666667,14.0,2215.0,26.07,2.499096393585205,-1.0
0.03,0.0,0.0,0.0,0.05,0.03,0.23,0.03,451,-0.3939393939393939,26.0,5784.0,35.65,6.1088643074035645,-1.0
0.03,0.0,0.0,0.0,0.08,0.05,0.18,0.01,500,-0.1111111111111111,43.0,6780.0,26.6,6.2057976722717285,-1.0
0.04,0.0,0.0,0.0,0.1,0.03,0.17,0.01,254,-0.3333333333333333,26.0,2803.0,17.92,2.11177134513855,-1.0
0.06,0.0,0.0,0.0,0.07,0.03,0.15,0.04,280,0.5238095238095238,25.0,3051.0,19.76,2.782210111618042,-1.0
0.04,0.0,0.0,0.0,0.06,0.04,0.14,0.02,540,-0.1,36.0,7191.0,35.0,6.355389595031738,-1.0
0.03,0.0,0.0,0.0,0.07,0.04,0.19,0.03,544,-0.2982456140350877,58.0,7239.0,20.28,5.8276519775390625,-1.0
0.03,0.0,0.0,0.0,0.07,0.03,0.24,0.01,694,-0.43119266055045874,64.0,10225.0,25.83,7.721356391906738,-1.0
0.04,0.0,0.0,0.0,0.04,0.03,0.17,0.01,576,-0.0967741935483871,110.0,7183.0,11.77,8.011649131774902,-1.0
0.03,0.0,0.0,0.0,0.07,0.05,0.18,0.03,595,-0.12121212121212122,60.0,7568.0,21.42,4.922755241394043,-1.0
0.03,0.0,0.0,0.0,0.09,0.06,0.2,0.03,260,0.29411764705882354,19.0,2792.0,23.79,2.6918671131134033,-1.0
0.06,0.0,0.0,0.0,0.07,0.03,0.17,0.04,544,0.8297872340425532,43.0,6974.0,26.98,6.3981122970581055,-1.0
0.03,0.0,0.0,0.0,0.07,0.04,0.22,0.01,412,-0.12195121951219512,39.0,4489.0,19.79,3.2760186195373535,-1.0
0.04,0.0,0.0,0.0,0.05,0.04,0.15,0.01,617,-0.25925925925925924,50.0,8831.0,30.08,5.221920013427734,-1.0
0.04,0.0,0.0,0.0,0.09,0.04,0.16,0.01,388,-0.05660377358490566,31.0,4705.0,24.81,4.460628509521484,-1.0
0.03,0.0,0.0,0.0,0.09,0.04,0.16,0.01,419,-0.1111111111111111,22.0,4966.0,37.73,4.289848804473877,-1.0
0.03,0.0,0.0,0.0,0.07,0.02,0.21,0.05,464,-0.660377358490566,39.0,5956.0,24.67,4.554781913757324,-1.0
0.03,0.0,0.0,0.0,0.04,0.04,0.2,0.02,738,-0.037037037037037035,78.0,9423.0,21.33,8.321404457092285,-1.0
0.03,0.0,0.0,0.0,0.07,0.06,0.16,0.01,431,0.15555555555555556,32.0,4698.0,26.0,3.4170081615448,-1.0
0.03,0.0,0.0,0.0,0.06,0.06,0.18,0.02,561,0.18518518518518517,53.0,6996.0,22.81,5.301232814788818,-1.0
0.05,0.0,0.0,0.0,0.03,0.04,0.16,0.02,498,-0.21212121212121213,63.0,6906.0,18.92,6.286322116851807,-1.0
0.05,0.0,1.0,0.0,0.05,0.05,0.2,0.03,588,0.0625,82.0,7498.0,14.83,6.993945121765137,-1.0
0.05,0.0,1.0,0.0,0.06,0.02,0.19,0.02,467,-0.2,66.0,6355.0,16.61,4.287833213806152,-1.0
0.04,0.0,0.0,0.0,0.06,0.04,0.17,0.01,354,0.0967741935483871,30.0,3899.0,21.33,4.555547714233398,-1.0
0.04,0.0,0.0,0.0,0.1,0.03,0.18,0.05,72,-1.0,4.0,530.0,20.75,1.4605902433395386,-1.0
0.04,0.0,0.0,0.0,0.06,0.03,0.2,0.04,277,0.0,26.0,3335.0,20.42,2.9492385387420654,-1.0
0.04,0.0,0.0,0.0,0.06,0.02,0.19,0.02,428,-0.21428571428571427,44.0,6681.0,24.82,5.001202583312988,-1.0
0.05,0.0,0.0,0.0,0.05,0.04,0.18,0.02,350,-0.5294117647058824,25.0,3951.0,26.44,4.989733695983887,-1.0
0.04,0.0,0.0,0.0,0.06,0.04,0.16,0.03,417,0.05,43.0,4999.0,20.26,4.279684066772461,-1.0
0.03,0.0,0.0,0.0,0.12,0.03,0.22,0.01,495,-0.6623376623376623,52.0,6531.0,20.52,3.8025927543640137,-1.0
0.04,0.0,0.0,0.0,0.07,0.04,0.19,0.01,398,-0.3333333333333333,30.0,4979.0,27.33,4.589614391326904,-1.0
0.04,0.0,0.0,0.0,0.05,0.05,0.17,0.02,479,-0.02127659574468085,49.0,6019.0,21.37,5.467599868774414,-1.0
0.02,0.0,0.0,0.0,0.05,0.05,0.19,0.01,468,-0.13636363636363635,45.0,5779.0,22.71,4.8049092292785645,-1.0
0.02,0.0,0.0,0.0,0.07,0.02,0.22,0.01,146,-0.5,8.0,1284.0,26.88,2.3202199935913086,-1.0
0.03,0.0,0.0,0.0,0.07,0.03,0.2,0.02,680,-0.7272727272727273,66.0,9258.0,22.41,6.341113090515137,-1.0
0.04,0.0,0.0,0.0,0.04,0.05,0.14,0.01,268,-0.4117647058823529,18.0,2972.0,28.22,3.755993604660034,-1.0
0.04,0.0,0.0,0.0,0.04,0.04,0.2,0.01,350,-0.10344827586206896,32.0,3732.0,20.47,4.059969902038574,-1.0
0.02,0.0,0.0,0.0,0.06,0.04,0.19,0.01,509,-0.2087912087912088,48.0,7245.0,25.1,5.507152080535889,-1.0
0.03,0.0,0.0,0.0,0.04,0.06,0.16,0.02,355,0.4117647058823529,38.0,4685.0,21.47,5.7951860427856445,-1.0
0.03,0.0,0.0,0.0,0.06,0.04,0.2,0.03,363,0.3333333333333333,27.0,4159.0,26.44,3.195871591567993,-1.0
0.03,0.0,1.0,0.0,0.06,0.05,0.19,0.01,660,0.22580645161290322,48.0,8122.0,29.35,8.70117473602295,-1.0
0.04,0.0,0.0,0.0,0.1,0.01,0.19,0.02,268,-0.30434782608695654,24.0,3060.0,19.75,3.3986313343048096,-1.0
0.02,0.0,0.0,0.0,0.07,0.04,0.18,0.01,415,-0.4457831325301205,59.0,5145.0,15.08,4.0509748458862305,-1.0
0.04,0.0,1.0,0.0,0.05,0.03,0.18,0.03,444,-0.5675675675675675,47.0,5643.0,19.68,5.110708713531494,-1.0
0.04,0.0,0.0,0.0,0.06,0.06,0.13,0.03,301,0.14285714285714285,26.0,3111.0,20.42,2.6772472858428955,-1.0
0.05,0.0,0.0,0.0,0.08,0.04,0.18,0.0,57,0.5,3.0,420.0,23.33,0.6100557446479797,-1.0
0.04,0.0,1.0,0.0,0.06,0.04,0.17,0.02,1042,0.2138728323699422,130.0,17369.0,22.9,9.2656888961792,-1.0
0.05,0.0,0.0,0.0,0.05,0.02,0.16,0.01,915,0.2366412213740458,186.0,22520.0,19.82,13.60757827758789,-1.0
0.04,0.0,1.0,0.0,0.07,0.04,0.13,0.02,164,-0.2857142857142857,9.0,1461.0,28.11,2.3784193992614746,-1.0
0.04,0.0,0.0,0.0,0.06,0.06,0.17,0.02,614,-0.32,55.0,7829.0,23.98,4.414699554443359,-1.0
0.03,0.0,0.0,0.0,0.07,0.05,0.22,0.01,264,-0.5714285714285714,20.0,3017.0,24.3,2.712143659591675,-1.0
0.05,0.0,0.0,0.0,0.06,0.04,0.14,0.03,504,-0.2564102564102564,48.0,6872.0,23.65,5.74221658706665,-1.0
0.02,0.0,0.0,0.0,0.09,0.02,0.21,0.01,583,0.1,58.0,9569.0,26.59,8.005863189697266,-1.0
0.04,0.0,0.0,0.0,0.09,0.05,0.2,0.0,135,-0.5,6.0,1333.0,33.67,1.1049124002456665,-1.0
0.05,0.0,1.0,0.0,0.06,0.02,0.17,0.0,231,0.42857142857142855,22.0,2397.0,18.09,2.4568843841552734,-1.0
0.03,0.0,0.0,0.0,0.06,0.06,0.19,0.01,444,0.12903225806451613,49.0,5378.0,18.2,4.4732770919799805,-1.0
0.04,0.0,0.0,0.0,0.09,0.03,0.17,0.02,463,0.21052631578947367,45.0,5775.0,22.13,4.446405410766602,-1.0
0.04,0.0,0.0,0.0,0.08,0.05,0.15,0.03,468,-0.5294117647058824,40.0,4810.0,19.75,5.224100112915039,-1.0
0.04,0.0,1.0,0.0,0.07,0.03,0.21,0.02,368,-0.6,33.0,4269.0,21.24,4.494723320007324,-1.0
0.05,0.0,1.0,0.0,0.06,0.04,0.17,0.01,422,-0.02127659574468085,38.0,4831.0,21.92,2.997973680496216,-1.0
0.03,0.0,0.0,0.0,0.07,0.02,0.15,0.0,152,0.14285714285714285,6.0,1350.0,41.17,1.5318577289581299,-1.0
0.03,0.0,0.0,0.0,0.07,0.05,0.17,0.02,567,0.2542372881355932,43.0,6553.0,26.42,5.387025833129883,-1.0
0.04,0.0,0.0,0.0,0.06,0.0,0.23,0.05,83,-0.5,5.0,676.0,20.8,1.3628125190734863,-1.0
0.05,0.0,0.0,0.0,0.05,0.04,0.15,0.05,576,-0.352112676056338,49.0,7668.0,26.2,6.123946666717529,-1.0
0.05,0.0,0.0,0.0,0.04,0.03,0.17,0.01,89,-0.8,7.0,810.0,19.43,0.8996973633766174,-1.0
0.03,0.0,0.0,0.0,0.08,0.03,0.2,0.02,418,-0.6,40.0,4979.0,20.08,5.929497241973877,-1.0
0.03,0.0,0.0,0.0,0.06,0.04,0.17,0.03,438,0.4074074074074074,41.0,5667.0,22.93,4.327965259552002,-1.0
0.04,0.0,0.0,0.0,0.06,0.03,0.17,0.02,382,-0.058823529411764705,38.0,4946.0,22.11,3.672528028488159,-1.0
0.04,0.0,0.0,0.0,0.07,0.04,0.18,0.01,582,-0.03896103896103896,52.0,8462.0,27.5,4.363464832305908,-1.0
0.03,0.0,0.0,0.0,0.07,0.06,0.17,0.01,493,0.39285714285714285,46.0,5837.0,21.83,4.160159111022949,-1.0
0.03,0.0,0.0,0.0,0.04,0.04,0.2,0.02,290,-0.13333333333333333,24.0,4025.0,26.12,5.008586406707764,-1.0
0.04,0.0,0.0,0.0,0.06,0.04,0.21,0.02,282,-0.25,24.0,3160.0,21.88,3.1545705795288086,-1.0
0.03,0.0,0.0,0.0,0.05,0.04,0.21,0.04,706,-0.4642857142857143,53.0,9166.0,28.66,7.645514011383057,-1.0
0.05,0.0,1.0,0.0,0.06,0.05,0.16,0.03,1264,0.46368715083798884,240.0,21895.0,15.82,12.946057319641113,-1.0
0.04,0.0,0.0,0.0,0.05,0.04,0.18,0.03,968,-0.3384615384615385,95.0,15631.0,27.16,8.995070457458496,-1.0
0.04,0.0,0.0,0.0,0.05,0.04,0.19,0.02,348,-0.5789473684210527,27.0,4110.0,25.96,3.720027446746826,-1.0
0.04,0.0,0.0,0.0,0.08,0.06,0.18,0.02,526,0.012987012987012988,39.0,6630.0,28.18,4.050239086151123,-1.0
0.01,0.0,0.0,0.0,0.06,0.09,0.23,0.01,76,-0.5,3.0,611.0,36.67,0.6296903491020203,-1.0
0.05,0.0,0.0,0.0,0.07,0.04,0.11,0.02,252,0.2222222222222222,14.0,2935.0,34.79,3.2848267555236816,-1.0
0.03,0.0,0.0,0.0,0.05,0.05,0.14,0.01,394,-0.1282051282051282,46.0,4368.0,16.41,4.357662200927734,-1.0
0.04,0.0,0.0,0.0,0.08,0.04,0.18,0.03,830,0.12244897959183673,109.0,12721.0,19.46,6.72780704498291,-1.0
0.03,0.0,1.0,0.0,0.08,0.06,0.16,0.01,579,0.054945054945054944,62.0,6800.0,18.79,5.430059909820557,-1.0
0.04,0.0,0.0,0.0,0.07,0.05,0.17,0.02,412,-0.19148936170212766,30.0,4503.0,25.67,5.6494526863098145,-1.0
0.04,0.0,0.0,0.0,0.07,0.04,0.16,0.02,684,0.3958333333333333,66.0,9743.0,23.97,6.486053466796875,-1.0
0.03,0.0,0.0,0.0,0.07,0.04,0.2,0.04,235,-0.4117647058823529,18.0,2514.0,22.33,2.4508957862854004,-1.0
0.03,0.0,0.0,0.0,0.06,0.07,0.17,0.01,458,0.22807017543859648,44.0,5383.0,21.14,3.142714738845825,-1.0
0.03,0.0,0.0,0.0,0.06,0.05,0.17,0.04,475,0.19047619047619047,43.0,5332.0,20.72,4.118708610534668,-1.0
0.03,0.0,0.0,0.0,0.05,0.03,0.2,0.02,559,-0.3584905660377358,52.0,8177.0,26.42,5.97869873046875,-1.0
0.02,0.0,0.0,0.0,0.1,0.06,0.18,0.02,796,-0.16176470588235295,109.0,14105.0,21.55,6.678544998168945,-1.0
0.05,0.0,0.0,0.0,0.06,0.06,0.17,0.03,245,0.4,22.0,2680.0,20.14,3.780179738998413,-1.0
0.03,0.0,0.0,0.0,0.05,0.04,0.19,0.02,431,0.02857142857142857,38.0,5004.0,22.66,4.9893364906311035,-1.0
0.03,0.0,0.0,0.0,0.06,0.02,0.24,0.01,124,0.14285714285714285,8.0,1104.0,22.5,2.634354829788208,-1.0
0.04,0.0,1.0,0.0,0.05,0.04,0.16,0.01,311,0.5714285714285714,38.0,3398.0,15.21,3.782712459564209,-1.0
0.04,0.0,0.0,0.0,0.08,0.04,0.14,0.03,373,-0.3333333333333333,36.0,3994.0,19.25,4.0377421379089355,-1.0
0.04,0.0,0.0,0.0,0.05,0.05,0.17,0.04,402,-0.6097560975609756,40.0,5070.0,21.15,5.451791286468506,-1.0
0.04,0.0,0.0,0.0,0.05,0.04,0.2,0.01,501,-0.03571428571428571,66.0,6399.0,16.82,6.38787841796875,-1.0
0.03,0.0,0.0,0.0,0.05,0.05,0.16,0.03,275,-0.6666666666666666,27.0,2674.0,16.78,2.3220033645629883,-1.0
0.04,0.0,0.0,0.0,0.05,0.04,0.14,0.03,268,0.21739130434782608,25.0,3402.0,23.92,2.51777982711792,-1.0
0.05,0.0,0.0,0.0,0.07,0.07,0.14,0.03,207,0.5,19.0,2126.0,19.58,2.1649718284606934,-1.0
0.03,0.0,0.0,0.0,0.09,0.03,0.19,0.02,532,-0.23943661971830985,50.0,7003.0,22.14,7.108736038208008,-1.0
0.04,0.0,0.0,0.0,0.07,0.03,0.21,0.01,698,-0.04477611940298507,65.0,9949.0,23.58,6.31216287612915,-1.0
0.04,0.0,1.0,0.0,0.06,0.04,0.16,0.02,693,-0.09243697478991597,90.0,11775.0,21.62,7.754205226898193,-1.0
0.03,0.0,0.0,0.0,0.07,0.04,0.17,0.03,291,-0.8709677419354839,20.0,3433.0,27.6,3.4362363815307617,-1.0
0.01,0.0,0.0,0.0,0.09,0.07,0.21,0.0,144,-0.8095238095238095,4.0,1321.0,53.75,1.3878493309020996,-1.0
0.03,0.0,1.0,0.0,0.05,0.04,0.18,0.02,424,0.05555555555555555,35.0,4876.0,23.23,5.497758865356445,-1.0
0.03,0.0,0.0,0.0,0.05,0.04,0.19,0.02,539,-0.08108108108108109,56.0,8462.0,25.96,5.789522171020508,-1.0
0.02,0.0,0.0,0.0,0.08,0.03,0.25,0.02,442,0.1794871794871795,27.0,5763.0,33.0,3.1012067794799805,-1.0
0.02,0.0,1.0,0.0,0.09,0.07,0.19,0.01,757,0.29896907216494845,64.0,10734.0,27.33,9.045655250549316,-1.0
0.03,0.0,1.0,0.0,0.05,0.04,0.2,0.02,397,-0.09433962264150944,45.0,4540.0,17.4,3.2390081882476807,-1.0
0.06,0.0,0.0,0.0,0.04,0.04,0.15,0.06,269,-0.6,24.0,2801.0,20.29,3.434063196182251,-1.0
0.05,0.0,0.0,0.0,0.04,0.04,0.13,0.01,251,0.28,27.0,2857.0,18.04,4.383831024169922,-1.0
0.04,0.0,0.0,0.0,0.05,0.02,0.19,0.01,289,0.04,24.0,3705.0,25.0,3.866755485534668,-1.0
0.03,0.0,1.0,0.0,0.06,0.08,0.14,0.01,369,0.041666666666666664,31.0,3802.0,22.19,3.3422865867614746,-1.0
0.04,0.0,0.0,0.0,0.07,0.02,0.19,0.03,419,-0.6,37.0,5423.0,24.11,5.387730598449707,-1.0
0.04,0.0,0.0,0.0,0.07,0.03,0.2,0.01,431,-0.7142857142857143,29.0,5268.0,31.24,5.136505126953125,-1.0
0.04,0.0,0.0,0.0,0.05,0.04,0.16,0.01,450,-0.13636363636363635,46.0,5563.0,21.33,5.276080131530762,-1.0
0.04,0.0,0.0,0.0,0.1,0.04,0.17,0.03,259,-0.47368421052631576,22.0,3183.0,23.86,3.0847530364990234,-1.0
0.05,0.0,0.0,0.0,0.05,0.03,0.19,0.03,394,-0.07142857142857142,31.0,4788.0,25.58,5.705959320068359,-1.0
0.02,0.0,1.0,0.0,0.08,0.06,0.18,0.02,441,0.20754716981132076,28.0,5027.0,29.68,3.923502206802368,-1.0
0.04,0.0,0.0,0.0,0.05,0.03,0.18,0.01,590,-0.3684210526315789,80.0,8712.0,18.32,9.321927070617676,-1.0
0.03,0.0,0.0,0.0,0.06,0.04,0.19,0.02,437,-0.5362318840579711,32.0,5351.0,27.06,4.484877109527588,-1.0
0.04,0.0,1.0,0.0,0.06,0.06,0.15,0.04,483,0.0,55.0,6101.0,19.73,3.7345409393310547,-1.0
0.05,0.0,0.0,0.0,0.09,0.04,0.17,0.01,527,0.28888888888888886,54.0,6932.0,21.8,5.028421878814697,-1.0
0.04,0.0,0.0,0.0,0.06,0.03,0.22,0.02,214,-0.2,13.0,2238.0,27.62,2.5724217891693115,-1.0
0.05,0.0,0.0,0.0,0.06,0.03,0.18,0.05,445,-0.6842105263157895,46.0,5775.0,20.17,5.026907444000244,-1.0
0.03,0.0,0.0,0.0,0.05,0.05,0.17,0.02,623,-0.046511627906976744,83.0,8569.0,17.87,5.4467363357543945,-1.0
0.05,0.0,0.0,0.0,0.06,0.03,0.14,0.05,320,-0.2727272727272727,27.0,3665.0,22.44,4.5421462059021,-1.0
0.04,0.0,0.0,0.0,0.09,0.06,0.14,0.02,500,-0.3111111111111111,47.0,7346.0,26.19,4.570369720458984,-1.0
0.04,0.0,1.0,0.0,0.06,0.04,0.19,0.02,396,-0.44,33.0,4281.0,20.97,5.320057392120361,-1.0
0.03,0.0,0.0,0.0,0.07,0.04,0.18,0.01,673,-0.1282051282051282,84.0,10132.0,19.96,9.20472526550293,-1.0
0.04,0.0,0.0,0.0,0.08,0.03,0.2,0.02,526,0.0847457627118644,60.0,5955.0,16.47,5.895837306976318,-1.0
0.04,0.0,0.0,0.0,0.05,0.03,0.17,0.03,615,-0.543859649122807,57.0,7882.0,22.72,6.031176567077637,-1.0
0.11,0.0,0.0,0.0,0.06,0.02,0.14,0.02,48,1.0,2.0,314.0,28.5,0.9918791055679321,-1.0
0.06,0.0,0.0,0.0,0.07,0.04,0.17,0.02,431,0.4482758620689655,39.0,4707.0,19.36,4.271410942077637,-1.0
0.03,0.0,0.0,0.0,0.06,0.05,0.15,0.01,456,0.35384615384615387,52.0,5563.0,19.0,4.2574687004089355,-1.0
0.05,0.0,0.0,0.0,0.08,0.03,0.19,0.04,346,-0.35294117647058826,29.0,4472.0,24.83,3.8430733680725098,-1.0
0.05,0.0,0.0,0.0,0.03,0.03,0.21,0.04,167,0.0,16.0,1678.0,17.19,2.0860910415649414,-1.0
0.04,0.0,1.0,0.0,0.05,0.03,0.18,0.05,503,-0.6785714285714286,46.0,6198.0,21.83,6.93185567855835,-1.0
0.03,0.0,0.0,0.0,0.04,0.04,0.17,0.01,91,0.0,6.0,663.0,20.17,1.1248290538787842,-1.0
0.05,0.0,0.0,0.0,0.07,0.04,0.17,0.02,607,0.027777777777777776,57.0,7963.0,22.93,4.6611785888671875,-1.0
0.02,0.0,0.0,0.0,0.08,0.05,0.22,0.01,648,-0.1504424778761062,88.0,10816.0,21.19,3.961852788925171,-1.0
0.04,0.0,0.0,0.0,0.05,0.06,0.21,0.01,451,-0.2,57.0,5364.0,15.53,4.610509872436523,-1.0
0.05,0.0,0.0,0.0,0.07,0.04,0.18,0.01,409,0.36363636363636365,31.0,5508.0,27.16,6.9934983253479,-1.0
0.04,0.0,0.0,0.0,0.09,0.04,0.17,0.03,344,0.7241379310344828,22.0,4382.0,32.59,3.4977831840515137,-1.0
0.06,0.0,0.0,0.0,0.04,0.02,0.13,0.05,170,-0.6923076923076923,15.0,1657.0,18.33,2.4107837677001953,-1.0
0.05,0.0,1.0,0.0,0.05,0.04,0.12,0.03,612,-0.12941176470588237,78.0,8987.0,20.77,7.6770429611206055,-1.0
0.03,0.0,0.0,0.0,0.07,0.05,0.17,0.01,423,-0.06976744186046512,40.0,4713.0,20.78,3.0381085872650146,-1.0
0.04,0.0,0.0,0.0,0.07,0.05,0.17,0.02,637,-0.2727272727272727,61.0,8345.0,22.67,6.58332633972168,-1.0
0.04,0.0,0.0,0.0,0.07,0.03,0.2,0.03,564,-0.37662337662337664,44.0,6817.0,24.5,6.228764533996582,-1.0
0.05,0.0,0.0,0.0,0.04,0.03,0.17,0.04,424,-0.09523809523809523,35.0,5291.0,25.34,5.802609443664551,-1.0
0.04,0.0,0.0,0.0,0.06,0.02,0.16,0.06,79,1.0,4.0,715.0,29.0,1.1153347492218018,-1.0
0.04,0.0,0.0,0.0,0.06,0.04,0.18,0.02,538,0.3333333333333333,45.0,7010.0,26.07,5.011442184448242,-1.0
0.03,0.0,0.0,0.0,0.06,0.04,0.18,0.01,443,0.3559322033898305,44.0,5552.0,21.0,3.9754669666290283,-1.0
0.07,0.0,1.0,0.0,0.06,0.03,0.17,0.03,1343,0.04065040650406504,121.0,19182.0,26.68,13.654218673706055,-1.0
0.03,0.0,0.0,0.0,0.08,0.04,0.18,0.02,727,0.0196078431372549,66.0,9688.0,24.33,6.169651985168457,-1.0
0.05,0.0,0.0,0.0,0.07,0.04,0.19,0.03,725,-0.2909090909090909,40.0,10871.0,44.58,10.906510353088379,-1.0
0.03,0.0,0.0,0.0,0.05,0.03,0.24,0.01,493,-0.37777777777777777,58.0,7126.0,20.19,5.801308631896973,-1.0
0.04,0.0,0.0,0.0,0.05,0.03,0.18,0.02,337,-0.6,39.0,4614.0,19.77,4.15109920501709,-1.0
0.03,0.0,0.0,0.0,0.06,0.04,0.17,0.01,602,-0.1891891891891892,68.0,8618.0,21.19,6.1905293464660645,-1.0
0.04,0.0,0.0,0.0,0.05,0.04,0.16,0.03,389,-0.037037037037037035,57.0,5099.0,14.79,3.5570921897888184,-1.0
0.04,0.0,0.0,0.0,0.06,0.04,0.16,0.01,694,0.03614457831325301,67.0,10042.0,25.48,7.441571235656738,-1.0
0.03,0.0,0.0,0.0,0.08,0.03,0.2,0.01,425,-0.5405405405405406,48.0,4976.0,17.23,3.391876220703125,-1.0
0.05,0.0,0.0,0.0,0.05,0.06,0.14,0.01,203,-0.07692307692307693,10.0,2157.0,37.8,2.33628511428833,-1.0
0.05,0.0,0.0,0.0,0.06,0.03,0.16,0.03,233,-0.5,15.0,2116.0,24.27,3.2692325115203857,-1.0
0.04,0.0,0.0,0.0,0.03,0.04,0.16,0.01,257,-0.2903225806451613,18.0,2817.0,25.94,3.505100727081299,-1.0
0.04,0.0,0.0,0.0,0.06,0.04,0.19,0.01,338,-0.1111111111111111,24.0,3750.0,26.38,3.510072708129883,-1.0
0.04,0.0,0.0,0.0,0.06,0.05,0.15,0.01,211,-0.7647058823529411,15.0,2458.0,26.33,2.9709866046905518,-1.0
0.04,0.0,0.0,0.0,0.07,0.04,0.15,0.04,644,0.0410958904109589,62.0,8962.0,24.06,8.494826316833496,-1.0
0.03,0.0,0.0,0.0,0.09,0.03,0.2,0.01,436,0.13846153846153847,39.0,5773.0,23.26,5.938689708709717,-1.0
0.05,0.0,0.0,0.0,0.07,0.04,0.11,0.0,68,0.42857142857142855,4.0,627.0,26.0,1.444645881652832,-1.0
0.04,0.0,0.0,0.0,0.09,0.06,0.15,0.02,408,-0.24242424242424243,23.0,4592.0,33.35,4.3316144943237305,-1.0
0.04,0.0,0.0,0.0,0.06,0.02,0.2,0.01,251,-0.44,18.0,2624.0,23.33,4.136097431182861,-1.0
0.06,0.0,0.0,0.0,0.04,0.03,0.15,0.03,352,0.4857142857142857,34.0,4061.0,19.38,4.199709415435791,-1.0
